1,119.331,0.266987,17.3628,227,0,0,0
1,119.348,0.283613,18.4258,227,0,0,0
1,119.464,0.400387,25.7993,224,0,0,0
1,119.565,0.500558,32.0278,221,0,0,0
1,119.665,0.600607,38.1802,218,0,0.406831,0
1,119.765,0.70074,44.2524,216,0,0.701127,0
1,119.865,0.801002,50.2534,216,1,0.17874,0
1,119.982,0.917641,57.311,218,1,0,0
1,120.082,1.01774,63.4165,220,1,0,0
1,120.198,1.1346,70.5967,222,1,0.0187259,0
1,120.299,1.23462,76.8076,224,1,1,0
1,120.399,1.33474,83.0615,225,0,0.603918,0
1,120.499,1.43482,89.2881,223,1,0,0
1,120.599,1.5349,95.5068,224,1,0,0
1,120.699,1.6352,101.775,226,1,0,0
1,120.816,1.75179,109.146,228,1,-0.405948,0
1,120.916,1.85192,115.534,230,1,-0.0019365,0
1,121.033,1.96876,123.013,232,1,0,0
1,121.133,2.06896,129.478,233,1,-1,0
1,121.233,2.16898,135.998,235,1,-0.138849,0
1,121.35,2.28574,143.648,236,1,0,0
1,121.45,2.38579,150.28,238,1,0,0
1,121.55,2.48604,156.912,239,1,0,0
1,121.667,2.60272,164.729,241,1,0,0
1,121.767,2.70288,171.479,243,1,-0.311794,0
1,121.884,2.81958,179.383,244,1,-0.183655,0
1,121.984,2.91971,186.195,245,1,0,0
1,122.084,3.01992,193.061,247,1,0,0
1,122.201,3.13668,201.1,248,1,0,0
1,122.301,3.2368,208.063,249,1,0,0
1,122.417,3.35345,216.162,251,1,0,0
1,122.517,3.45355,223.165,252,1,0,0
1,122.618,3.55421,230.206,253,1,0,0
1,122.734,3.6705,238.446,254,1,0,0
1,122.835,3.77059,245.553,255,1,0,0
1,122.951,3.88732,253.861,256,1,0,0
1,123.051,3.98743,261.023,257,1,0,0
1,123.252,4.18766,275.426,259,1,0,0
1,123.352,4.28771,282.663,260,1,0,0
1,123.669,4.6047,305.75,263,1,0,0
1,123.885,4.82191,321.546,259,1,0,0
1,123.986,4.92169,328.786,260,1,0,0
1,124.102,5.03845,337.251,261,1,0,0
1,124.303,5.2388,351.841,262,1,-0.0785425,0
1,124.52,5.4556,367.736,264,1,0,0
1,124.736,5.67239,383.693,265,1,0,0
1,124.836,5.77258,391.087,266,1,0,0
1,124.953,5.88931,399.739,267,1,0,0
1,125.17,6.1062,415.888,268,1,0,0
1,125.27,6.20637,423.37,269,1,0,0
1,125.37,6.30647,430.863,269,1,0,0
1,125.487,6.42315,439.63,270,1,0.0102292,0
1,125.587,6.52334,447.164,270,1,0.0173734,0
1,125.687,6.62354,454.709,271,1,0,0
1,125.788,6.72376,462.298,271,1,-0.104066,0
1,126.004,6.94044,478.705,272,1,0,0
1,126.104,7.04058,486.3,273,1,0,0
1,126.321,7.25734,502.832,274,1,-0.221628,0
1,126.522,7.45769,518.126,275,1,0,0
1,126.638,7.57447,527.065,275,1,0,0
1,126.739,7.67441,534.771,276,1,0,0
1,126.855,7.79126,543.721,276,1,0,0
1,127.056,7.99166,559.134,277,1,0,0
1,127.172,8.10832,568.145,277,1,0,0
1,127.272,8.20839,575.874,278,1,0,0
1,127.372,8.3084,583.61,278,1,0,0
1,127.589,8.52527,600.397,279,1,0,0
1,127.689,8.62544,608.175,279,1,0,0
1,127.806,8.74226,617.267,279,1,0,0
1,128.006,8.94241,632.821,280,1,0,0
1,128.123,9.05919,641.911,280,1,0,0
1,128.223,9.15926,649.724,280,1,0,0
1,128.34,9.27599,658.838,281,1,0,0
1,128.44,9.3762,666.658,281,1,0,0
1,128.657,9.59302,683.631,281,1,0,0
1,128.757,9.6931,691.469,282,1,0,0
1,128.974,9.91008,708.483,282,1,0,0
1,129.174,10.1102,724.211,283,1,0,0
1,129.391,10.3271,741.27,283,1,0,0
1,129.591,10.5274,757.043,283,1,0,0
1,129.691,10.6274,764.934,283,1,0,0
1,129.808,10.7442,774.151,284,1,0,0
1,130.008,10.9446,789.956,284,1,0,0
1,130.125,11.0612,799.183,284,1,0,0
1,130.225,11.1613,807.1,284,1,0.012865,0
1,130.342,11.2782,816.342,284,1,0.0117204,0
1,130.559,11.4951,833.511,285,1,0.183318,0
1,130.659,11.5952,841.438,285,1,0.0284363,0
1,130.759,11.6952,849.375,285,1,0,0
1,130.976,11.912,866.577,285,1,0,0
1,131.076,12.0123,874.517,285,1,0,0
1,131.193,12.129,883.798,286,1,0,0
1,131.293,12.229,891.75,286,1,0,0
1,131.61,12.5461,916.982,286,1,0,0
1,131.727,12.6629,926.251,286,1,0,0
1,131.827,12.7629,934.219,286,1,0,0
1,132.127,13.0632,958.143,286,1,0,0
1,132.227,13.1635,966.116,287,1,0,0
1,132.344,13.2801,975.432,287,1,0,0
1,132.644,13.5804,999.401,287,1,0,0
1,132.744,13.6805,1007.39,287,1,0,0
1,132.845,13.7806,1015.39,287,1,0,0
1,133.045,13.981,1031.4,287,1,0.0239279,0
1,133.161,14.0976,1040.71,287,1,0.0204945,0
1,133.362,14.2978,1056.73,287,1,0,0
1,133.579,14.5147,1074.06,287,1,0,0
1,133.679,14.6149,1082.06,288,1,0.00901547,0
1,133.795,14.7316,1091.41,288,1,0.0332915,0
1,134.012,14.9485,1108.76,288,1,0.0444932,0
1,134.213,15.1491,1124.78,288,1,0.0262862,0
1,134.329,15.2656,1134.13,288,1,0.0136626,0
1,134.513,15.449,1148.73,283,0,0,0
1,134.63,15.5658,1157.86,279,0,0,0
1,134.83,15.766,1172.88,257,0,0,1
1,135.047,15.9829,1187.47,229,0,0.130777,1
1,135.147,16.083,1193.69,219,0,0,1
1,135.247,16.183,1199.6,207,0,0,1
1,135.347,16.2831,1205.18,195,0,0,1
1,135.564,16.5,1216.19,174,0,1,1
1,135.664,16.6003,1220.87,164,0,1,1
1,135.781,16.7169,1225.99,153,0,1,1
1,135.998,16.9338,1234.82,144,0,0,0
1,136.098,17.034,1238.77,143,0,0,0
1,136.198,17.1341,1242.67,141,0,0,0
1,136.315,17.2676,1247.75,134,0,0,0.941488
1,136.331,17.2842,1248.36,132,0,0,0.946913
1,136.448,17.401,1252.44,122,0,0.744199,0.742119
1,136.548,17.5011,1255.74,119,0,1,0.500202
1,136.648,17.6013,1258.93,114,0,1,0.213436
1,136.748,17.7013,1261.97,108,0,1,1
1,136.865,17.8182,1265.28,101,0,1,1
1,136.965,17.9182,1267.91,95,0,1,1
1,137.065,18.0184,1270.37,90,0,1,1
1,137.182,18.1352,1273,85,0,1,1
1,137.282,18.2352,1275.18,81,0,1,1
1,137.382,18.3353,1277.35,77,0,1,0
1,137.483,18.4356,1279.54,75,0.591312,1,0
1,137.599,18.5523,1282.31,77,1,1,0
1,137.699,18.6523,1285.01,78,1,1,0
