676.331,-22.7404,-140.688
675.947,-22.7425,-140.588
675.55,-22.7455,-140.472
675.08,-22.7476,-140.323
674.541,-22.7477,-140.13
673.942,-22.7481,-139.886
673.177,-22.7446,-139.519
672.479,-22.744,-139.122
671.755,-22.7569,-138.64
671.019,-22.773,-138.058
670.302,-22.7903,-137.375
669.635,-22.8549,-136.623
669.125,-22.877,-135.777
668.669,-22.9302,-134.879
668.229,-23.0074,-133.707
667.96,-23.0553,-132.582
667.728,-23.125,-131.234
667.588,-23.1851,-130.09
667.515,-23.2442,-128.978
667.519,-23.3017,-127.934
667.568,-23.3578,-126.893
667.589,-23.3978,-126.188
667.591,-23.4276,-125.657
667.57,-23.4506,-125.251
667.533,-23.4601,-125.078
667.504,-23.464,-125.018
667.504,-23.4639,-125.018
667.504,-23.4637,-125.018
667.504,-23.4637,-125.018
667.504,-23.4636,-125.018
667.54,-23.4645,-125.018
667.697,-23.4659,-125.018
667.931,-23.4681,-125.019
668.318,-23.4714,-125.02
668.75,-23.4751,-125.025
669.272,-23.4791,-125.033
669.889,-23.4839,-125.041
670.598,-23.4896,-125.035
671.537,-23.4992,-124.975
672.429,-23.5114,-124.864
673.403,-23.5264,-124.703
674.468,-23.5418,-124.54
675.634,-23.5546,-124.387
676.885,-23.5713,-124.173
678.212,-23.5916,-123.878
679.601,-23.6164,-123.474
681.271,-23.6333,-122.827
682.491,-23.6512,-122.262
683.926,-23.6829,-121.478
685.325,-23.71,-120.557
686.659,-23.7602,-119.519
687.883,-23.8143,-118.368
689.122,-23.8871,-116.939
689.997,-23.9501,-115.691
690.72,-24.0103,-114.499
691.357,-24.0602,-113.452
691.911,-24.1044,-112.555
692.452,-24.1453,-111.682
692.826,-24.1729,-111.076
693.122,-24.1949,-110.598
693.456,-24.2184,-110.08
693.765,-24.2444,-109.574
694.093,-24.2722,-108.994
694.488,-24.3097,-108.218
694.828,-24.3486,-107.47
695.151,-24.3925,-106.686
695.451,-24.4384,-105.889
695.73,-24.4836,-105.079
696.024,-24.5386,-104.119
696.197,-24.5872,-103.337
696.328,-24.6312,-102.632
696.404,-24.6568,-102.207
696.451,-24.6719,-101.945
696.469,-24.6782,-101.843
696.466,-24.6771,-101.855
696.443,-24.6717,-101.941
696.4,-24.6628,-102.097
696.324,-24.6475,-102.366
696.236,-24.63,-102.672
696.095,-24.6039,-103.115
695.938,-24.5778,-103.564
695.701,-24.5433,-104.164
695.443,-24.5138,-104.737
695.066,-24.4768,-105.47
694.668,-24.4413,-106.144
694.191,-24.4056,-106.846
693.626,-24.3729,-107.558
692.96,-24.3434,-108.258
692.191,-24.3181,-108.925
691.329,-24.3053,-109.545
690.216,-24.3037,-110.18
689.193,-24.288,-110.587
687.959,-24.2912,-110.896
686.914,-24.3154,-111.016
685.924,-24.3304,-110.977
685.04,-24.3412,-110.805
684.181,-24.3605,-110.51
683.56,-24.3813,-110.17
682.961,-24.4092,-109.715
682.617,-24.4302,-109.361
682.264,-24.4612,-108.845
682.085,-24.4868,-108.406
682.01,-24.5107,-107.996
682.022,-24.5329,-107.6
682.087,-24.5469,-107.35
682.185,-24.5555,-107.192
682.3,-24.5588,-107.126
682.419,-24.5566,-107.154
682.531,-24.5491,-107.272
682.629,-24.5368,-107.476
682.713,-24.517,-107.817
682.752,-24.4955,-108.197
682.755,-24.4648,-108.742
682.717,-24.4328,-109.295
682.638,-24.3974,-109.925
682.518,-24.3573,-110.632
682.354,-24.3143,-111.413
682.108,-24.2541,-112.424
681.853,-24.1995,-113.373
681.475,-24.1315,-114.554
681.102,-24.0682,-115.64
680.709,-24.0003,-116.81
680.319,-23.9275,-118.068
679.941,-23.8497,-119.415
679.544,-23.7527,-121.1
679.273,-23.6645,-122.642
679.093,-23.5662,-124.261
679.018,-23.4496,-125.934
679.042,-23.3522,-127.645
679.207,-23.2378,-129.36
679.479,-23.1319,-131.036
679.845,-23.0632,-132.639
680.317,-22.9975,-134.119
680.852,-22.9463,-135.457
681.398,-22.8968,-136.637
681.935,-22.8518,-137.672
682.507,-22.8099,-138.578
683.169,-22.7721,-139.468
683.696,-22.7436,-140.094
684.165,-22.7213,-140.612
684.564,-22.7036,-141.039
684.929,-22.688,-141.445
685.146,-22.6764,-141.731
685.271,-22.6668,-141.975
685.302,-22.6585,-142.186
685.24,-22.6517,-142.373
685.086,-22.646,-142.543
684.844,-22.641,-142.7
684.534,-22.6355,-142.875
684.085,-22.6281,-143.119
683.621,-22.621,-143.356
682.984,-22.6125,-143.654
682.351,-22.6048,-143.917
681.636,-22.5969,-144.171
680.837,-22.5905,-144.398
679.804,-22.5858,-144.6
678.84,-22.5845,-144.692
677.817,-22.5867,-144.692
676.752,-22.5981,-144.589
675.493,-22.6193,-144.324
674.434,-22.6421,-143.962
673.441,-22.6625,-143.473
672.542,-22.6767,-142.871
671.664,-22.6754,-142.065
671.071,-22.676,-141.354
670.556,-22.6786,-140.566
670.22,-22.6976,-139.884
669.992,-22.7193,-139.218
669.857,-22.7404,-138.479
669.828,-22.7665,-137.904
669.862,-22.7929,-137.399
669.942,-22.811,-136.98
670.044,-22.8278,-136.651
670.146,-22.8439,-136.415
670.237,-22.8551,-136.261
670.318,-22.8585,-136.192
670.359,-22.8566,-136.218
670.342,-22.8518,-136.292
670.258,-22.8453,-136.393
670.109,-22.8377,-136.521
669.838,-22.8272,-136.688
669.519,-22.8203,-136.845
669.066,-22.8075,-137.061
668.613,-22.7933,-137.289
668.115,-22.7763,-137.578
667.497,-22.751,-138.006
666.934,-22.7219,-138.452
666.357,-22.6866,-138.981
665.785,-22.6384,-139.602
665.228,-22.5895,-140.315
664.706,-22.5502,-141.113
664.249,-22.5015,-141.994
663.876,-22.4464,-142.943
663.552,-22.403,-144.103
663.402,-22.3644,-145.125
663.377,-22.3271,-146.133
663.459,-22.3054,-147.091
663.678,-22.2956,-148.102
663.937,-22.2884,-148.844
664.233,-22.2836,-149.454
664.555,-22.2798,-149.955
664.894,-22.2813,-150.357
665.191,-22.2851,-150.665
665.414,-22.2858,-150.887
665.568,-22.2856,-151.049
665.61,-22.2844,-151.115
665.612,-22.2844,-151.121
665.657,-22.282,-151.175
665.74,-22.2807,-151.272
665.865,-22.2785,-151.416
666.035,-22.276,-151.604
666.253,-22.2731,-151.834
666.501,-22.2712,-152.08
666.804,-22.2691,-152.346
667.073,-22.2681,-152.562
667.348,-22.2672,-152.769
667.558,-22.2691,-152.926
667.56,-22.2686,-152.925
667.479,-22.2684,-152.846
667.348,-22.27,-152.719
667.163,-22.2725,-152.537
666.922,-22.2748,-152.295
666.58,-22.2785,-151.935
666.24,-22.2831,-151.555
665.863,-22.2886,-151.102
665.393,-22.295,-150.477
664.978,-22.2962,-149.846
664.576,-22.2996,-149.127
